# Insolation data from five different pyranometers, facing in five different directions. ;;;;;;;;;;
# Contact: stephan.fuhrmann@gmx.net;;;;;;;;;;
;;;;;;;;;;
TIMESTAMP;N_mV_AVG;N_mV_STD;E_mV_AVG;E_mV_STD;S_mV_AVG;S_mV_STD;W_mV_AVG;W_mV_STD;TOP_mV_AVG;TOP_mV_STD
23.08.2019 04:00;-0.3627393;0.2236079;-0.1696684;0.2233078;-0.3973343;0.246053;0.1360908;0.2228414;-0.06181324;0.2439367
23.08.2019 05:00;-0.3520556;0.1731443;-0.2737079;0.2442936;-0.3952993;0.2325672;0.05545382;0.2436109;-0.04273507;0.128719
23.08.2019 06:00;-0.3754581;0.2458198;-0.2650592;0.2841449;-0.4415957;0.3038976;0.09361012;0.1845328;-0.02645504;0.2033769
23.08.2019 07:00;-0.0269638;0.3268031;0.113197;0.3910334;0.008903127;0.4252039;0.3484944;0.3704967;0.519689;0.5003178
23.08.2019 08:00;1.82896;0.8702723;2.145911;1.044661;2.400795;1.192821;2.19119;0.934508;4.329978;1.914124
23.08.2019 09:00;5.202486;1.707584;5.755498;1.681659;6.425523;2.427082;5.647134;2.092592;10.97859;3.530737
23.08.2019 10:00;12.96322;3.889626;16.2233;5.34327;21.58121;6.993291;15.12364;4.085819;30.2778;9.977645
23.08.2019 11:00;18.87262;4.566258;27.80323;5.620628;36.67788;5.858141;27.20291;6.829813;54.41321;13.72922
23.08.2019 12:00;31.25612;3.439158;38.24534;4.124288;58.5272;10.15452;45.84302;4.570105;94.49944;13.25793
23.08.2019 13:00;29.7225;7.752599;34.95067;6.555472;54.57523;8.108321;57.17673;15.03869;100.3033;23.73569
23.08.2019 14:00;29.39359;5.099276;28.81438;6.375726;62.43492;11.63871;102.9386;10.73953;132.6324;19.56489
23.08.2019 15:00;33.02327;2.742105;26.19202;1.817844;35.69879;9.688285;84.42667;22.67139;98.44887;23.15742
23.08.2019 16:00;29.97382;3.58756;21.30063;1.902356;18.27993;1.520761;36.6087;6.277679;50.57263;5.938798
23.08.2019 17:00;24.96873;3.2744;13.3486;2.725031;13.36565;0.9385272;30.7082;3.06618;35.58611;5.630493
23.08.2019 18:00;15.21979;2.956341;11.28587;0.7578703;15.2292;1.487439;22.82333;4.64531;28.60122;3.163529
23.08.2019 19:00;11.73357;1.596172;8.001633;1.807196;8.838528;2.071512;15.65808;2.763307;18.45799;4.098648
23.08.2019 20:00;4.4213;2.40026;2.961692;1.508709;2.855109;1.6395;5.030784;3.02142;6.475381;3.194883
23.08.2019 21:00;-0.00610503;0.3663026;0.003052496;0.3258564;-0.1198108;0.2675926;0.2938036;0.2650678;0.3289074;0.4306024
23.08.2019 22:00;-0.3250918;0.2943241;-0.1274421;0.1931543;-0.3126274;0.2046259;0.1465202;0.2555915;0.08394387;0.1612227
23.08.2019 23:00;-0.31975;0.2208663;-0.157204;0.2407951;-0.3116098;0.1366909;0.1963778;0.1851629;0.05570821;0.125048
24.08.2019 00:00;-0.3189868;0.2232489;-0.1696684;0.291618;-0.3861418;0.2952724;0.1724665;0.2721741;0.03281442;0.1537612
24.08.2019 01:00;-0.3581606;0.2387413;-0.1615284;0.2240403;-0.3383193;0.1920324;0.1381258;0.2673111;0.005596248;0.1593202
24.08.2019 02:00;-0.3797824;0.3204778;-0.1762821;0.2961274;-0.4085269;0.2166233;0.1788259;0.1881915;0.06232196;0.1368045
24.08.2019 03:00;-0.3917381;0.3241585;-0.1895096;0.2203183;-0.3833438;0.2420782;0.1452483;0.1451008;0.009920632;0.1292915
24.08.2019 04:00;-0.3680812;0.2365788;-0.2027372;0.203343;-0.3841068;0.1952404;0.05850632;0.2297533;0.002798129;0.1854777
24.08.2019 05:00;-0.4047113;0.2944717;-0.1874747;0.1918692;-0.4568582;0.2549628;0.1045483;0.1768484;-0.001780633;0.1303165
24.08.2019 06:00;-0.3690987;0.2083114;-0.2040091;0.2383914;-0.3996238;0.1945696;0.1014958;0.188186;-0.02721817;0.1411568
24.08.2019 07:00;0.5906597;0.9051347;1.918754;2.053252;1.721104;2.116708;0.9419521;0.8790563;2.068581;1.957045
24.08.2019 08:00;6.527274;2.152415;48.61343;18.30545;50.18368;19.6447;6.525237;1.952904;23.11967;9.894601
24.08.2019 09:00;10.93738;1.084596;65.00817;12.38561;73.54018;15.27062;11.32556;1.188759;46.39859;9.777722
24.08.2019 10:00;11.08492;2.13194;41.0918;16.421;59.58134;28.40935;14.26486;2.177562;50.71431;18.59924
24.08.2019 11:00;17.80119;1.379329;35.96411;10.36105;104.1329;17.64331;24.07689;5.272345;105.6536;17.1187
24.08.2019 12:00;19.24019;0.8933384;29.37451;3.253155;96.31872;9.972732;51.84171;9.653668;121.8138;13.79947
24.08.2019 13:00;21.55399;1.454763;28.11434;0.7644801;87.60127;10.14975;82.38151;6.529986;141.2424;5.311273
24.08.2019 14:00;27.01085;2.223062;27.6473;1.592;62.24313;9.815484;103.4469;16.49542;134.3118;19.65652
24.08.2019 15:00;30.73389;5.234436;24.17559;2.320721;29.5129;4.739102;65.28571;29.39403;79.69685;26.77427
24.08.2019 16:00;46.82364;9.961801;30.42508;3.335817;28.03243;3.322955;115.5577;35.06603;114.1789;29.01061
24.08.2019 17:00;39.59099;14.92688;27.95891;4.083669;21.54254;3.097921;49.71309;36.95573;69.81309;26.85122
24.08.2019 18:00;25.69827;14.80525;11.55678;3.656033;14.60674;2.679456;33.29444;19.62428;39.25318;16.84841
24.08.2019 19:00;6.450452;1.700547;5.576419;1.174266;7.07647;1.918288;7.893524;2.232273;14.34499;3.619487
24.08.2019 20:00;2.492879;0.7814385;1.856941;1.059857;1.999646;1.27499;2.289887;1.080456;4.460982;1.931165
24.08.2019 21:00;-0.06588323;0.426091;-0.04934883;0.3040445;-0.2055354;0.2231929;0.2531035;0.2661301;0.2841374;0.3220249
24.08.2019 22:00;-0.2586999;0.2284867;-0.1579671;0.2959098;-0.2444548;0.1504602;0.1948516;0.2731717;0.1004783;0.1330933
24.08.2019 23:00;-0.2698923;0.2281478;-0.1905272;0.2738123;-0.3080486;0.2485261;0.1772996;0.2798235;0.08140013;0.1305419
25.08.2019 00:00;-0.3299249;0.2926015;-0.1027677;0.2046898;-0.3731687;0.2926723;0.1691596;0.2410205;0.05596258;0.1835244
25.08.2019 01:00;-0.3573974;0.2877069;-0.147029;0.2756279;-0.3507837;0.1801903;0.1864572;0.1968628;-0.001271888;0.2013321
25.08.2019 02:00;-0.3741862;0.2478848;-0.2294466;0.2251584;-0.3487486;0.1230133;0.1414327;0.209804;-0.01297315;0.1691279
25.08.2019 03:00;-0.3612131;0.2415242;-0.2528491;0.2413276;-0.3467137;0.1519392;0.06944446;0.2428521;-0.03306881;0.1423639
25.08.2019 04:00;-0.3835981;0.2333132;-0.2080791;0.1760373;-0.4298944;0.2707992;0.1078552;0.2225551;0.002798127;0.1587472
25.08.2019 05:00;-0.4291313;0.3053661;-0.2543754;0.2404137;-0.3815631;0.1266575;0.111162;0.2248326;-0.001017509;0.1337212
25.08.2019 06:00;-0.35638;0.1484688;-0.2078247;0.2268611;-0.4204825;0.2143724;0.1289683;0.177803;-0.01780629;0.1389411
25.08.2019 07:00;0.7529513;1.19525;4.367625;6.465572;3.869304;5.918125;1.120524;1.169748;2.518062;2.681447
25.08.2019 08:00;7.19399;1.842602;53.90163;17.27405;58.47226;21.66525;7.229857;1.659461;23.65564;10.02137
25.08.2019 09:00;12.77906;1.499987;80.63828;1.475291;88.18203;7.074553;12.12175;1.485393;55.94326;8.447565
25.08.2019 10:00;16.1681;3.522823;42.93043;16.88339;60.34345;35.34565;20.76517;4.768756;60.94987;28.43121
25.08.2019 11:00;22.52444;2.120969;35.26686;13.00711;121.2506;4.255655;32.70403;6.565673;123.5748;5.928461
25.08.2019 12:00;26.54001;2.220603;30.48384;3.729995;98.71775;15.73077;58.25933;13.04265;126.9216;23.40088
25.08.2019 13:00;33.89603;1.784749;34.82298;2.49268;92.47107;7.587965;91.17245;10.78464;157.6838;12.40057
25.08.2019 14:00;36.5479;3.262125;35.23405;4.054904;54.15526;17.02461;93.67831;32.65093;132.0898;40.34319
25.08.2019 15:00;36.64583;5.507169;30.44314;3.386626;34.0774;8.476566;107.6601;46.168;119.2736;42.7935
25.08.2019 16:00;46.65219;10.48781;28.7869;3.554286;21.91063;3.819794;120.3364;43.84053;117.4309;36.44025
25.08.2019 17:00;23.00953;2.476735;19.76752;1.717246;17.21435;0.532872;32.22478;3.283573;44.59608;3.455555
25.08.2019 18:00;36.39223;21.28946;19.22162;1.837801;15.24624;1.991097;42.76839;24.14824;45.02674;13.17125
25.08.2019 19:00;3.271522;4.235341;3.879987;4.243408;5.132024;4.883177;4.436306;4.914318;7.293959;8.419378
25.08.2019 20:00;1.554743;0.7964174;0.7491357;0.4610468;0.1747559;0.2927253;1.241606;0.3812662;1.997864;1.127936
25.08.2019 21:00;-0.2185085;0.3500133;-0.06333948;0.2334853;-0.2966017;0.3141679;0.1493184;0.2962017;0.1465202;0.3304749
25.08.2019 22:00;-0.3884313;0.338544;-0.142959;0.1718411;-0.3797825;0.2874478;0.1523709;0.2295723;0.02492879;0.158318
25.08.2019 23:00;-0.3263637;0.2665791;-0.1882378;0.1914553;-0.3075399;0.1893583;0.1391433;0.1793827;0.002034991;0.1688899
26.08.2019 00:00;-0.4189563;0.3075485;-0.2592086;0.2881815;-0.3762212;0.2230075;0.1012414;0.2823357;0.01221001;0.1420536
26.08.2019 01:00;-0.4143775;0.2567679;-0.2179997;0.2185988;-0.4276051;0.3252567;0.1414327;0.1711597;-0.0498576;0.25636
26.08.2019 02:00;-0.3973343;0.2682034;-0.2442004;0.2913237;-0.4329469;0.2441521;0.1226089;0.1838689;-0.02442004;0.1452535
26.08.2019 03:00;-0.4187019;0.2437607;-0.2251222;0.2737859;-0.3383193;0.09856506;0.0524013;0.2392596;-0.01678878;0.1729161
26.08.2019 04:00;-0.3484943;0.1388293;-0.2380954;0.222002;-0.3576518;0.1322762;0.08470698;0.1920982;-0.01348191;0.1340756
26.08.2019 05:00;-0.4042025;0.2766336;-0.2027372;0.1573618;-0.4423588;0.2545914;0.08318074;0.217072;-0.01882379;0.1292477
26.08.2019 06:00;-0.3749494;0.2176068;-0.2363148;0.2185171;-0.4176845;0.2070491;0.08012826;0.3012126;-0.04680507;0.1998333
26.08.2019 07:00;0.6417893;1.011616;7.197298;11.04145;6.444092;10.0995;0.939154;1.010084;2.516536;2.714014
26.08.2019 08:00;6.286127;1.915891;59.56812;12.3735;68.98966;21.19491;6.36549;1.882514;24.46863;11.59861
26.08.2019 09:00;11.07016;1.134454;77.17495;6.056554;106.4899;10.44907;10.83029;1.141736;54.46787;9.252064
26.08.2019 10:00;13.92476;0.6983499;67.29503;6.038118;111.2244;4.201323;13.81716;0.9383343;83.76836;8.245885
26.08.2019 11:00;15.21623;0.3491637;27.77983;13.09518;115.7261;1.751802;20.81885;6.303239;109.1598;6.35583
26.08.2019 12:00;16.21465;0.4717587;20.99284;3.307404;107.4703;3.664553;51.60081;9.718915;128.137;5.15189
26.08.2019 13:00;18.52973;0.8315618;20.26405;0.2920066;90.04661;6.954883;85.08704;9.0968;139.7923;2.168018
26.08.2019 14:00;21.79565;1.920505;21.15793;1.290377;65.52559;9.168407;115.3832;14.36913;140.2964;14.67635
26.08.2019 15:00;30.87965;6.08528;24.09317;1.216233;40.97581;7.951286;144.2479;10.34854;143.4413;9.274985
26.08.2019 16:00;47.13755;10.14097;23.51879;4.04859;20.21547;4.046528;112.1602;45.68994;102.7804;38.29969
26.08.2019 17:00;57.38989;20.23018;25.67208;5.039926;20.86285;3.27955;87.63868;33.09801;83.95483;22.66801
26.08.2019 18:00;26.18693;14.80541;16.91113;5.511001;14.3862;4.085441;32.39979;19.57413;38.24993;16.33632
26.08.2019 19:00;8.344275;2.350452;5.664686;1.975818;6.097378;2.313415;10.11499;2.681629;12.19603;3.900487
26.08.2019 20:00;5.719886;1.547897;4.832115;0.8870679;4.585879;0.9344669;6.382533;1.578493;11.90045;3.377101
26.08.2019 21:00;0.1269332;0.7195359;0.2251222;0.6497888;0.06969884;0.7521825;0.5751429;0.7213182;0.6730776;1.135682
26.08.2019 22:00;-0.3357755;0.2252278;-0.1444852;0.1411672;-0.3306881;0.2296941;0.1729753;0.2358322;0.02950754;0.1625744
26.08.2019 23:00;-0.3357754;0.2409336;-0.147029;0.1866977;-0.3479856;0.2103203;0.1945972;0.1727797;0.06054134;0.2265679
27.08.2019 00:00;-0.4075094;0.3036987;-0.1671246;0.1896575;-0.3820719;0.2854809;0.107092;0.2079943;-0.04680508;0.2073653
27.08.2019 01:00;-0.3782562;0.2301403;-0.1879834;0.1571495;-0.3635025;0.1570506;0.09691703;0.2339173;0.006613749;0.1480902
27.08.2019 02:00;-0.4344732;0.3217156;-0.1691597;0.1367762;-0.4393063;0.2639298;0.04705944;0.3364138;-0.08445264;0.1987348
27.08.2019 03:00;-0.4217543;0.3009591;-0.2233416;0.1906486;-0.4044569;0.2331806;0.1093814;0.1781245;-0.06817263;0.2409586
27.08.2019 04:00;-0.4087813;0.2508368;-0.2546298;0.2499592;-0.4349819;0.264817;0.06919011;0.2018363;-0.01526252;0.1317065
27.08.2019 05:00;-0.3879226;0.1842555;-0.2248679;0.2637057;-0.4115794;0.2124356;0.07147945;0.1421818;-0.02263941;0.1660156
27.08.2019 06:00;-0.4118337;0.2305854;-0.1994303;0.1730097;-0.3897032;0.2302815;0.03103379;0.241723;-0.03383194;0.1154009
27.08.2019 07:00;0.5764147;1.028802;7.225025;12.58194;6.514046;11.4488;0.9088833;0.9689577;2.286581;2.622305
27.08.2019 08:00;6.50438;1.874605;70.27198;12.72244;81.03231;22.00344;6.181068;1.621501;28.02836;13.04124
27.08.2019 09:00;11.119;0.9793363;83.48753;2.250447;114.2911;4.333669;10.23708;0.7878771;58.66227;7.671392
27.08.2019 10:00;13.70905;0.532901;67.46239;6.714874;113.6196;3.031805;12.85817;0.9075685;84.72813;7.839028
27.08.2019 11:00;14.84255;0.2854881;26.17701;12.93532;117.9869;0.7698814;19.79728;6.880965;110.4666;7.065794
27.08.2019 12:00;15.69369;0.3290197;19.68509;3.181079;110.5737;3.978107;51.84324;9.74462;130.6589;4.59003
27.08.2019 13:00;16.80836;0.4184095;18.65131;0.2973252;91.55326;6.580149;86.16281;9.972615;141.494;4.572616
27.08.2019 14:00;18.03929;0.5468292;19.12394;0.2883095;65.33962;8.405157;117.948;8.180677;144.8393;0.8569025
27.08.2019 15:00;22.13498;4.067806;19.47117;0.5422647;36.86179;8.239804;138.4456;6.026215;135.5816;7.713873
27.08.2019 16:00;47.02155;8.202964;19.74945;0.7296461;15.70717;2.725976;149.4621;0.7003253;122.0382;6.478427
27.08.2019 17:00;75.0644;7.757294;17.44913;0.6379349;13.24787;0.5644177;142.1246;6.259557;96.66904;8.52477
27.08.2019 18:00;96.96765;4.325574;14.95702;1.163837;11.13605;0.9002774;121.5357;7.824501;68.60021;8.661627
27.08.2019 19:00;76.92746;22.57911;8.85023;2.54005;7.301082;1.68624;68.46412;26.46705;32.44888;12.22285
27.08.2019 20:00;23.59994;26.61219;2.780069;1.777326;2.829927;1.795041;14.50703;15.653;8.201063;6.479674
27.08.2019 21:00;-0.05062071;0.3682308;-0.09259263;0.3437838;-0.2238503;0.2741407;0.2973649;0.2111982;0.1643265;0.2895373
27.08.2019 22:00;-0.239876;0.2358227;-0.1625459;0.3491064;-0.2836286;0.2607063;0.2070616;0.2123701;0.105057;0.1820893
27.08.2019 23:00;-0.2477617;0.2022184;-0.0859789;0.1778584;-0.3296705;0.2642842;0.2246135;0.1950997;0.02543755;0.2287626
28.08.2019 00:00;-0.2681117;0.2510112;-0.1828959;0.288693;-0.2833742;0.2433303;0.1765365;0.2699694;0.05443633;0.2235733
28.08.2019 01:00;-0.3220392;0.3339402;-0.109127;0.2413993;-0.2993998;0.2105655;0.2223241;0.1640128;0.0569801;0.1911956
28.08.2019 02:00;-0.320513;0.183256;-0.1963778;0.2363058;-0.3215305;0.2063522;0.1757734;0.2039988;-0.01170127;0.2261287
28.08.2019 03:00;-0.3678269;0.2489664;-0.1617828;0.1818141;-0.3955537;0.2809617;0.1483008;0.2082294;0.003306874;0.2198385
28.08.2019 04:00;-0.3360299;0.2001175;-0.2319903;0.2976102;-0.3637567;0.2055284;0.1292227;0.2006208;-0.03942819;0.1586444
28.08.2019 05:00;-0.3647743;0.2130695;-0.221561;0.276816;-0.3866506;0.2750033;0.07631262;0.2144371;-0.03459506;0.2888997
28.08.2019 06:00;-0.3978432;0.2967618;-0.2383498;0.22035;-0.3858874;0.1609959;0.1221002;0.1813181;-0.02772693;0.2113275
28.08.2019 07:00;0.3016892;0.6853444;0.6517098;0.9567031;0.7600738;1.1944;0.5860809;0.8131799;1.206248;1.378703
28.08.2019 08:00;5.016792;1.977053;10.19639;4.94145;12.1828;6.003295;5.645607;2.105445;12.18128;4.55754
28.08.2019 09:00;11.54788;2.009998;16.59088;2.658203;21.30394;4.400202;12.93219;1.959572;26.85187;4.52685
28.08.2019 10:00;18.24762;1.890814;35.67844;8.408687;66.40954;25.29587;22.00933;2.328296;56.1109;12.96809
28.08.2019 11:00;18.55668;1.315812;29.07995;2.607527;77.26756;11.00866;29.15117;4.20153;79.24659;13.48574
28.08.2019 12:00;24.85172;2.446811;31.32175;2.763438;79.2621;21.41993;49.23563;7.382927;103.701;19.28411
28.08.2019 13:00;31.88749;2.407696;35.99233;1.773017;59.6869;12.31861;67.78164;14.12224;107.6097;18.71109
28.08.2019 14:00;34.63321;3.457168;33.20794;4.321163;52.05843;8.548339;87.68499;19.37198;113.7536;19.42464
28.08.2019 15:00;28.20031;3.785367;22.3624;1.513189;40.67005;5.611368;136.43;20.33269;128.7984;16.21454
28.08.2019 16:00;44.86776;7.792205;21.76588;2.088815;24.74869;2.927861;143.2167;22.06416;115.5203;19.47501
28.08.2019 17:00;66.94957;11.75333;19.98246;2.078859;21.75443;2.105734;132.1004;25.00063;92.18592;18.13524
28.08.2019 18:00;56.72851;18.20227;14.23587;2.76228;15.35995;2.866777;77.57509;28.49041;50.62172;16.18933
28.08.2019 19:00;45.17147;30.33121;8.761706;3.396023;9.607504;2.569053;44.84818;27.42898;26.82923;12.72771
28.08.2019 20:00;2.9098;2.165679;1.671755;1.016926;2.524675;1.736096;4.086032;2.908638;4.438851;2.790931
28.08.2019 21:00;-0.2019741;0.2587039;-0.08903139;0.2852115;-0.2670942;0.2740959;0.193834;0.2709875;0.1533884;0.186728
28.08.2019 22:00;-0.2162191;0.1925976;-0.1279508;0.2542801;-0.2780323;0.2113752;0.2042634;0.2501703;0.05036634;0.1710787
28.08.2019 23:00;-0.2599717;0.2192881;-0.1943428;0.3315619;-0.2821024;0.2240784;0.2080791;0.2251928;0.05596259;0.2051219
29.08.2019 00:00;-0.2518317;0.2100008;-0.1620371;0.2952696;-0.2645505;0.1956674;0.1953603;0.1958487;0.0681726;0.2086461
29.08.2019 01:00;-0.2185085;0.1404786;-0.115232;0.2001744;-0.281848;0.1531703;0.2202892;0.2243533;0.09869765;0.1460071
29.08.2019 02:00;-0.2889705;0.3081602;-0.2129123;0.352147;-0.2849005;0.1682266;0.2241047;0.1747431;0.0775845;0.1400578
29.08.2019 03:00;-0.2070616;0.1878875;-0.2042635;0.2635175;-0.3245829;0.2864842;0.2007022;0.2376225;0.1007327;0.1369721
29.08.2019 04:00;-0.2541211;0.2345141;-0.209351;0.29473;-0.3434068;0.2748879;0.2302097;0.1271559;0.03332317;0.2550637
29.08.2019 05:00;-0.267603;0.1947087;-0.144994;0.1956641;-0.2665855;0.1567778;0.1607652;0.2631841;0.05189256;0.2904589
29.08.2019 06:00;-0.2564104;0.2497619;-0.1663615;0.2403335;-0.2838829;0.1207638;0.187729;0.2305652;0.07300575;0.1201479
29.08.2019 07:00;0.1783171;0.5079654;0.5436002;0.8083045;0.4436307;0.8114434;0.5794671;0.4658527;1.011651;1.091059
29.08.2019 08:00;3.936205;1.906442;4.917331;2.552833;6.079826;3.208208;4.96032;2.003491;8.935444;4.234139
29.08.2019 09:00;12.30516;2.454291;26.89333;12.80573;39.54698;20.42132;13.89042;2.425925;33.88382;8.856341
29.08.2019 10:00;17.0228;0.6140118;29.06213;4.855582;41.81677;10.35118;19.10741;1.144171;44.6991;4.952527
29.08.2019 11:00;26.20016;5.204416;31.09332;7.04225;64.16619;31.17039;34.60905;9.568148;74.47807;32.43356
29.08.2019 12:00;31.13682;2.10718;37.7572;3.723251;60.26206;24.5787;46.34695;6.366982;97.62188;22.16389
29.08.2019 13:00;32.56005;2.721552;36.84628;1.785694;44.51061;9.838499;47.14645;9.448806;91.84937;14.83974
29.08.2019 14:00;34.19492;4.62354;35.23837;1.536064;37.27388;5.071458;52.0999;13.69592;84.86906;14.64152
29.08.2019 15:00;37.43745;5.289318;33.29265;2.837674;34.87079;2.948659;66.03078;31.66962;94.53432;25.11653
29.08.2019 16:00;36.4548;5.554819;26.85517;4.353372;26.81066;4.53306;58.97771;26.02769;79.77112;23.19196
29.08.2019 17:00;29.50983;16.92459;20.29509;6.071387;17.65035;3.760186;46.29887;33.90298;56.05823;28.6259
29.08.2019 18:00;12.13243;3.85726;12.09352;2.342355;12.3133;2.931861;12.48042;5.911412;24.0306;8.960936
29.08.2019 19:00;12.51578;3.818813;8.003412;1.504532;9.122665;1.485722;13.19496;3.127239;17.34637;4.03215
29.08.2019 20:00;3.477566;1.486571;2.876477;1.374768;3.230059;1.65232;3.558457;1.790449;5.067921;2.504899
29.08.2019 21:00;-0.01602565;0.2843561;-0.1007327;0.3130517;-0.1462659;0.3021219;0.3271267;0.2164981;0.2167277;0.3082603
29.08.2019 22:00;-0.2335167;0.2353483;-0.0712251;0.1643273;-0.3047418;0.2413211;0.2057897;0.2432844;0.02035003;0.2863322
29.08.2019 23:00;-0.3113555;0.2803663;-0.1538971;0.2368937;-0.296093;0.2614633;0.2075704;0.2174968;0.08521574;0.1615544
30.08.2019 00:00;-0.3484944;0.2218789;-0.2116403;0.2288949;-0.3309424;0.2203042;0.1109077;0.2593861;0.03841068;0.1674586
30.08.2019 01:00;-0.3752037;0.2549541;-0.1879834;0.2351039;-0.3825806;0.2035677;0.1447396;0.2002144;0.0351038;0.1892245
30.08.2019 02:00;-0.3718969;0.2265335;-0.207316;0.2588831;-0.3958081;0.2456882;0.1396521;0.1850866;-0.03103381;0.2540949
30.08.2019 03:00;-0.4070006;0.2985722;-0.2085878;0.2176122;-0.4263331;0.2349118;0.1345646;0.1945297;-0.01526253;0.2230279
30.08.2019 04:00;-0.399115;0.3044071;-0.1518621;0.1378261;-0.4952689;0.3135255;0.03917378;0.2962577;-0.0175519;0.1579708
30.08.2019 05:00;-0.3576518;0.2088675;-0.2233416;0.2299019;-0.4192106;0.2470843;0.09564515;0.2050689;-0.03764756;0.192523
30.08.2019 06:00;-0.4064919;0.2501684;-0.2658223;0.1458428;-0.3978431;0.2025161;0.06054132;0.2631468;-0.05062071;0.2182148
30.08.2019 07:00;0.1157408;0.6392091;1.064052;1.316208;0.9348297;1.381318;0.5937122;0.5499995;1.045228;1.046864
30.08.2019 08:00;4.077638;2.294713;23.48903;26.34617;29.31804;35.86401;4.198466;1.982386;12.50179;10.45459
30.08.2019 09:00;10.83258;1.165207;77.84574;1.299266;107.3124;5.521996;10.1712;0.9353004;50.89976;8.873569
30.08.2019 10:00;13.7378;0.7494853;58.91386;17.04958;111.3864;3.42404;13.20743;0.9071121;80.2066;8.129229
30.08.2019 11:00;16.04041;0.7689794;24.94634;8.235937;117.1648;0.5737568;21.07144;7.307711;106.7815;7.100484
30.08.2019 12:00;19.88935;0.9867767;22.15076;1.561855;110.0316;3.663173;53.36924;9.803608;128.1261;5.04278
30.08.2019 13:00;22.11387;0.6806571;23.83421;1.088005;91.7148;6.472962;88.03474;10.03958;141.2313;2.729565
30.08.2019 14:00;25.80639;1.745426;26.05389;0.5312836;66.466;8.134635;119.8612;8.451629;147.1811;1.208648
30.08.2019 15:00;30.57134;4.117418;27.50027;1.415371;38.87518;8.346648;135.8632;21.43357;141.1425;19.93623
30.08.2019 16:00;49.39411;7.732172;24.16694;2.016562;19.4292;3.373339;144.0164;22.27616;122.6204;19.9831
30.08.2019 17:00;64.11964;19.34544;21.6939;3.283038;15.86209;2.330261;115.3104;41.52214;84.71236;27.7174
30.08.2019 18:00;96.47443;15.27569;19.31218;1.672485;15.79213;1.31666;118.4942;23.14748;75.74638;14.21002
30.08.2019 19:00;54.59811;32.01075;13.44247;2.881941;11.83711;1.702046;47.6898;29.85867;32.25429;11.89951
30.08.2019 20:00;18.41424;18.17999;5.073008;2.655452;4.641081;3.021682;13.47935;13.04419;13.06981;7.900043
30.08.2019 21:00;-0.0539276;0.3476319;-0.02314815;0.3308541;-0.1650896;0.2348065;0.3144079;0.2444258;0.2515773;0.2728749
30.08.2019 22:00;-0.1895097;0.1500675;-0.2050266;0.3432468;-0.2518317;0.1696705;0.1793347;0.2524648;0.03179692;0.2610634
30.08.2019 23:00;-0.2800673;0.2919471;-0.159239;0.2455065;-0.3164429;0.2741578;0.201974;0.180446;0.1302402;0.1199012
31.08.2019 00:00;-0.2220697;0.1555337;-0.09971516;0.1410846;-0.3047418;0.2543698;0.2319904;0.1333413;0.1086183;0.1411843
31.08.2019 01:00;-0.2569192;0.1986703;-0.1498271;0.1633754;-0.2442004;0.1247736;0.1498271;0.2484323;0.05138382;0.2128191
31.08.2019 02:00;-0.275743;0.2485788;-0.144994;0.2755228;-0.281848;0.1635648;0.1706859;0.1468561;0.06232198;0.1517145
31.08.2019 03:00;-0.3581606;0.2796899;-0.2327534;0.2254798;-0.3296705;0.171575;0.107092;0.3013655;0.0526557;0.1557332
31.08.2019 04:00;-0.4054745;0.3472727;-0.1961234;0.2316491;-0.3818174;0.2026047;0.1523709;0.1853521;0.03332317;0.1386985
31.08.2019 05:00;-0.3741862;0.2393265;-0.215456;0.2098822;-0.4176844;0.2330717;0.08674201;0.2508429;-0.02721818;0.2011161
31.08.2019 06:00;-0.320513;0.1689252;-0.2665854;0.2950773;-0.3467137;0.1263841;0.05774318;0.2147102;0.02035002;0.1066437
31.08.2019 07:00;0.3533274;0.8427984;4.002597;7.869298;3.71846;7.551009;0.7046198;0.7242288;1.361417;1.541628
31.08.2019 08:00;5.757533;1.898549;59.04918;13.23853;70.38466;22.13149;5.698517;1.695872;20.54107;8.74568
31.08.2019 09:00;10.87938;1.04626;77.2635;1.673738;115.5371;9.193223;10.1478;0.8611725;50.30707;8.590405
31.08.2019 10:00;13.55744;0.6062132;57.85718;17.99611;113.0803;2.82086;12.95712;0.9205822;80.09696;8.256855
31.08.2019 11:00;14.74233;0.3105376;21.5662;5.748805;117.3022;0.9286297;20.78578;7.500951;106.2213;6.741345
31.08.2019 12:00;15.62781;0.4104821;18.69176;0.9011663;108.716;3.969782;52.79435;9.619773;125.3488;4.393961
31.08.2019 13:00;16.73205;0.4679495;18.57882;0.2506354;89.97614;6.530501;86.24114;13.45438;136.9733;2.286049
31.08.2019 14:00;18.51751;0.8078899;19.41317;0.5821639;64.52892;8.124709;119.9019;8.024332;140.1514;0.6437223
31.08.2019 15:00;24.40071;4.02544;22.54351;1.756173;38.33666;7.525804;140.8449;17.98997;133.9254;16.92693
31.08.2019 16:00;31.4352;8.973592;20.03486;2.654845;16.31844;3.797527;100.1588;31.74047;81.97808;25.99279
31.08.2019 17:00;62.77731;18.08297;21.65396;2.721395;17.04036;2.057223;127.115;39.07777;86.46704;24.50409
31.08.2019 18:00;50.90662;28.49125;17.54071;3.752465;13.57704;3.578979;65.25111;40.81044;44.15245;21.25498
